"","CM_T11i","CM_T12r","CM_T13i","CM_T14r","CM_T2i","CM_T4r","CM_T5r","CM_T6i","CM_T7r","CM_T8i"
"1955",NA,0.578846591673595,0.83835475225715,NA,1.05681818181818,0.62344120267453,0.458421208374452,0.810037739138205,NA,0.702222219623435
"1956",NA,0.759076346621023,0.982192721342169,NA,0.821022727272727,0.670501027489748,0.375917781724933,0.768545819599217,NA,0.890170763405873
"1957",NA,0.678482859787051,1.02675463028369,NA,0.946022727272727,0.712218182178599,0.418402135073417,1.05248642777394,NA,1.02592438436835
"1958",NA,0.845392089930555,1.04329230011558,NA,1.01136363636364,0.675357070837285,0.477489200709949,1.21181378685174,NA,1.64133594874952
"1959",NA,0.880747842754118,0.783381075788888,NA,0.775568181818182,0.553444640287984,0.353010483803689,0.80330339703209,NA,1.79236727304545
"1960",NA,0.553669823043577,0.771479775557769,NA,0.875,0.458968991186387,0.525774735345233,0.70638986973061,NA,1.55916023159237
"1961",NA,0.467510446405007,0.710795730365518,NA,0.866477272727273,0.483195662729763,0.358855613774128,0.373989733184243,NA,1.08864368120614
"1962",NA,0.536974832933276,1.01734396064797,NA,0.997159090909091,0.484714026506139,0.386523056726061,0.429416018354212,NA,0.896793899341621
"1963",NA,0.682587473511177,1.04939977418251,NA,1.09943181818182,0.457590702840362,0.406363202416058,0.505625641400313,NA,0.981387827035172
"1964",NA,0.613851187421501,1.12015683588915,NA,0.971590909090909,0.53925571805594,0.401449625685811,0.872761429238803,NA,1.30189062646814
"1965",NA,0.572295209306659,1.11631521215775,NA,0.892045454545455,0.529291278639602,0.438627638080606,0.872797408599255,NA,1.47482483797859
"1966",NA,0.481684710507336,1.13569467955768,NA,0.795454545454545,0.634601405033279,0.680639749825965,1.73873622013129,0.0594731030130936,1.94035943588039
"1967",NA,0.564351628147174,1.29466440629052,NA,0.838068181818182,0.503259006984034,0.523509085565524,1.61410650883073,0.141820476415838,1.78069497426294
"1968",NA,0.648633905068949,1.15130571903461,NA,1.01420454545455,0.33637821050681,0.632000288815437,1.35090999558456,0.105221643792396,1.61192513698714
"1969",NA,0.4367645231408,1.22000982768591,NA,0.909090909090909,0.436067109784081,0.550260752762042,1.08769285250816,0.439185991481306,1.81231200823842
"1970",NA,0.310813907051069,1.01917167954221,NA,1.22159090909091,0.378846518960191,0.572807977831754,1.06694363600213,0.32938949361098,1.52420876325021
"1971",NA,0.577248528894881,1.09307477590736,NA,1.23011363636364,0.461531749372441,0.497950526429688,1.13626096180007,0.301940369143398,1.04249831450249
"1972",0.474841595229221,0.542148545766481,1.02678250177902,NA,0.974431818181818,0.322054499837606,0.592215754639214,1.61436977470837,0.283640952831677,0.816818021681784
"1973",0.678345136041744,0.588948077908471,1.21798351699779,NA,0.982954545454545,0.381452816883547,0.597659519625254,1.71141886540276,0.306515223221328,0.735811890471127
"1974",0.828550130450988,0.313103894884748,1.28196292364631,NA,1.0625,0.617514386861288,0.822551309243461,2.42515278600767,0.288215806909607,1.0037145972886
"1975",0.71710771524413,0.337355389966044,1.14000620252691,NA,0.8125,0.412530972891244,0.55350264886126,1.38583719736098,0.571856759741284,1.7540820879841
"1976",0.738911666045471,0.287526155516421,1.05517178540631,NA,0.940340909090909,0.425170444421463,0.81016551994548,1.31657760106534,0.526108218961981,2.032617208965
"1977",0.79705553484905,0.32271287115605,0.988439849960032,NA,0.809659090909091,0.3964145547924,0.639275815868689,0.838471649429084,0.640479570910238,1.19291910711632
"1978",0.935147223257548,0.34772189200357,0.9477292260026,NA,0.863636363636364,0.551283458251437,0.854252550655778,1.08795854399947,0.411736867013725,0.934509993916703
"1979",1.0514349608647,0.362233545408443,0.982935101372709,NA,0.926136363636364,0.403823854005119,0.785891078356265,0.686052141657913,0.745701214702635,0.887378227510283
"1980",1.15803205367126,0.17741612648045,0.894883390542078,NA,1.00852272727273,0.654397149489295,1.1420269492791,1.01177418434198,0.768575485092286,0.0903693839491117
"1981",0.787364890048453,0.246433618082854,0.830267929078312,NA,1.08522727272727,0.440982622699443,0.80148602749916,1.19197620768564,0.892096545196403,0.0913794819525629
"1982",0.77040626164741,0.339475576262251,0.72077792252241,NA,0.883522727272727,0.495433110756115,0.90823962150839,1.21278886822786,0.892096545196403,0.158411899047159
"1983",0.923033917256802,0.171472491438447,1.0429571226412,NA,0.832386363636364,0.699498591246175,0.668130886654101,1.12964608384308,0.658778987221959,0.180229239657685
"1984",0.915765933656355,0.288712181427895,1.13913709637894,NA,0.840909090909091,0.646690324492079,0.493629902605949,1.30985701724568,0.791449755481937,0.384813943125837
"1985",0.896384644055162,0.385005550138547,0.889700336007681,NA,0.605113636363636,0.953497650476019,0.753184115833831,1.21284999014164,0.576431613819214,0.464332798775898
"1986",1.09988818486769,0.424316209537517,0.94892204257906,NA,0.715909090909091,1.17107834771318,0.627349682818869,1.35841273339459,0.516958510806121,0.414425798475878
"1987",0.959373835259038,0.357230589835197,0.791279904078194,NA,0.741477272727273,0.601394943336389,0.540431857346153,0.970308942694534,0.521533364884051,0.209615307181583
"1988",1.06839358926575,0.613541707398669,0.9406126012717,NA,1.07670454545455,0.75878542373729,0.493675467629816,0.928737176377062,0.594731030130936,0.141374025246118
"1989",1.01509504286247,0.243084225353688,0.909914703826221,NA,1.34090909090909,0.476370692591021,0.573314484447688,0.582201168513332,0.695377819845402,0.200247823186523
"1990",1.07566157286619,0.503465733185589,1.20052098153054,NA,1.29829545454545,0.742632600736406,0.536630151512099,0.977278598651603,0.67250354945575,0.253268282937676
"1991",0.939992545657846,0.682361502963577,1.053057043589,NA,1.24715909090909,0.658913461829489,0.965722914062645,0.984221517099408,0.727401798390913,0.256281492690951
"1992",0.939992545657846,0.376049845366286,1.14219441317821,NA,1.40625,1.11966779792269,1.95295703234059,1.44862438189776,1.01104275122259,0.377911307022705
"1993",1.00782705926202,0.392613137904392,1.4208119929214,NA,0.985795454545455,1.1512503619266,1.91947658722641,1.31694569869736,1.14371351948257,0.412465489851655
"1994",0.939992545657846,0.511857206005207,1.55865342320878,NA,1.03409090909091,1.38910174032745,2.2892119668635,1.28230264573792,1.16658778987222,0.409882400646634
"1995",1.11200149086843,0.452532080502811,1.40556327448107,NA,0.897727272727273,0.989812112192144,1.79344642414636,1.20606965610168,1.07509070831361,0.353427195563935
"1996",1.17499068207231,0.522565458294749,1.0728465735174,0.986334649255998,1.18465909090909,1.5318526094016,2.44593024352332,1.48334116334892,1.16658778987222,0.264444417345683
"1997",1.29127841967946,0.277208375591548,1.09558426683973,0.860208523129872,0.980113636363636,1.37518567713497,2.42830317525086,1.35858648020879,1.16658778987222,0.330716279663685
"1998",1.12653745806933,0.293442576902655,1.01109906296374,0.619293450754125,0.713068181818182,0.950166281125286,0.9641021409863,1.04667517561159,1.08881527054741,0.302955509227391
"1999",1.04901229966455,0.377380109004594,1.25400643276943,0.746836724364814,1.13068181818182,1.20711440557766,1.42792330042444,1.44872131072426,1.18031235210601,0.419784605053466
"2000",1.16530003727171,0.531145281932426,1.28242636436559,0.922563012450653,1.24147727272727,1.04955806970809,1.87899680576683,1.31702974529944,1.43192932639218,0.711229939292661
"2001",1.42694744688781,0.509196604349619,0.920602161324592,0.87721429294463,1.11079545454545,0.946654477638006,1.35352773850692,1.16454031154352,1.37245622337908,0.985248674168336
"2002",1.25493850167723,0.820499339419176,0.738463313066664,0.970746026925802,1.14772727272727,1.44869618576943,2.18537883452466,1.28932172486044,1.58289951096387,1.41721275493241
"2003",1.1846813268729,0.590235666675292,1.01461046538767,0.953740257111044,1.23579545454545,1.72518258343525,3.1508774840111,1.63592476508861,1.34043224483357,1.39310491062557
"2004",1.01509504286247,0.639066694841097,0.756490207165712,0.857374228160745,1.22727272727273,1.04695317155619,2.69747890647264,1.50422876158281,1.39533049376873,1.65225046133399
"2005",1.19194931047335,0.760632227484253,1.08744118067056,0.970746026925802,1.21875,1.34186564949962,2.24510035848816,1.40719049233506,1.75216911184729,2.45868216213974
"2006",1.16045471487141,1.02974607890114,1.21066042816103,1.16206093734184,1.53125,1.84567038664867,3.96451866815423,1.90630384162364,2.06783404322448,1.91706361243991
"2007",0.930301900857249,1.40709634935212,1.11453165499804,1.08128353072173,1.50852272727273,1.66904709751306,3.37208977258471,1.46266321919109,1.91686385865278,1.83527012644413
"2008",0.862467387253075,1.98493442218844,0.874264575143656,1.17623241218747,1.33522727272727,1.829859096612,2.6300958565077,1.51119574258173,1.7384445496135,1.90537997725481
"2009",0.898807305255311,2.41026091130433,0.984085124800214,1.28960421095253,1.65625,2.32265591322856,2.59855875231397,1.98952022673066,2.45669663984856,2.25316189282319
"2010",1.23313455087589,2.31491252274502,1.11050881891681,1.27259844113777,1.25,2.30571887868492,2.538697649178,2.15590183496467,2.23252879002997,2.7222127902659
"2011",1.38091688408498,2.53842578281681,1.37078155648155,1.0671120558761,1.27272727272727,1.93186770139142,3.3678042371665,1.76077694197,1.54630067834043,2.71258903745931
"2012",1.17256802087216,2.735591447829,1.02868096758947,1.41431318959409,1.49431818181818,1.85916640265296,2.65380019095272,1.92715816907734,0.759425776936425,1.53333157370543
"2013",1.03689899366381,2.21817787432755,0.756761240819629,0.875797145460067,1.32954545454545,1.10260300730177,1.20297814320741,1.41417964154977,0.626755008676448,1.19532901375984
"2014",0.993291092061126,2.88933394173478,0.858913024421559,0.668893612713837,1.10795454545455,0.918329963290517,1.06086759080736,0.734821817397517,0.809749171793658,1.22214785799899
"2015",1.12896011926947,3.47896810987861,0.84355102770238,0.79785403380909,0.903409090909091,0.992833692807698,1.97650315662931,1.33793547233778,0.745701214702635,1.17966444924264
"2016",1.05870294446515,3.71003395287843,0.792501808958811,0.860208523129872,0.980113636363636,1.24632760306135,2.35095399726403,1.74001577296103,1.03849187569017,1.17642671239664
"2017",1.22828922847559,3.03268977719109,1.0433462750337,1.20882680433242,1.05113636363636,1.74081449683602,2.2047766532389,1.8994661422749,1.24893516327496,1.23474094708895
"2018",0.978755124860231,2.01070743216061,0.964928473443168,1.07986638323717,1.17613636363636,1.79726243938008,2.23934083693437,2.03812015556117,1.27180943366462,0.59513551061465
"2019",0.826127469250839,0.999593542924799,0.847778764964404,1.51209636602895,0.963068181818182,1.42119703448832,2.30638539610773,1.64991208131558,1.71099542514592,0.603979753308984
"2020",0.867312709653373,1.78513244277487,0.948057666223083,1.25559267132301,0.806818181818182,1.35385321141003,2.86985247832269,1.43501195383177,1.62864805174318,0.473225680116199
"2021",0.569325382035035,1.9067087169098,0.659506970935237,0.653304990383642,0.551136363636364,1.17510145165821,1.4747376056737,0.672447175973842,1.1025398327812,0.40396949479767
"2022",0.918188594856504,3.06335670570021,0.693491390390409,0.905557242635894,0.943181818181818,1.31173295716868,2.68574519845811,0.963612550826648,1.73386969553557,0.299299873959283
"2023",1.04416697726426,2.20954136816301,0.663934358271405,0.953740257111044,1.01136363636364,1.28752134096162,2.51358638589535,1.37263159139166,2.03123521060104,0.180104690882122
